label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,imageBucket
0,0,1,0,0,0,1,0,0,0,9468
0,0,1,1,0,1,0,0,0,0,9469
0,0,1,0,0,1,0,1,0,0,9470
0,1,0,0,0,0,0,1,1,0,9471
1,1,0,0,0,0,1,0,0,1,9472
1,0,0,0,0,1,1,0,0,1,9473
0,0,0,0,0,0,1,0,1,0,9474
1,0,0,0,0,0,0,1,0,0,9475
0,1,0,0,0,1,0,1,0,0,9476
0,1,0,0,1,0,0,0,1,0,9477
1,0,0,1,0,0,0,0,0,0,9478
0,1,0,0,0,0,1,0,1,0,9479
0,1,1,0,0,0,0,0,1,0,9480
0,0,0,1,0,0,0,1,0,1,9481
0,0,0,1,0,0,0,1,1,0,9482
0,1,0,0,0,0,0,0,1,0,9483
1,0,0,0,0,1,0,1,1,0,9484
0,0,0,0,0,0,1,1,1,0,9485
1,0,0,1,0,1,0,0,0,0,9486
0,1,1,0,0,1,0,0,0,0,9487
0,0,1,1,1,0,0,0,0,0,9488
0,0,0,0,0,1,1,0,0,1,9489
0,0,0,1,0,0,1,0,1,0,9490
1,1,0,0,0,0,0,0,1,0,9491
0,0,0,0,1,1,1,0,1,0,9492
0,0,1,0,0,1,0,0,1,0,9493
1,0,0,0,0,1,0,0,0,1,9494
0,0,0,0,1,0,0,1,1,0,9495
0,0,0,1,1,0,0,0,1,0,9496
0,0,1,0,0,0,1,0,1,0,9497
1,1,0,0,0,1,0,0,0,0,9498
0,0,1,0,0,0,0,1,1,0,9499
1,0,1,0,1,0,0,0,0,0,9500
0,0,1,0,0,1,0,0,1,0,9501
0,1,0,0,0,0,0,0,1,0,9502
0,0,0,0,0,0,1,0,0,1,9503
0,1,0,0,0,0,0,0,0,1,9504
0,0,0,1,0,1,0,1,0,0,9505
0,1,0,0,0,1,0,0,1,0,9506
0,0,0,0,1,1,0,1,0,1,9507
0,1,1,0,0,0,1,0,0,1,9508
1,0,0,1,0,0,0,1,0,0,9509
0,0,0,0,1,1,1,0,0,0,9510
0,0,0,0,0,1,0,1,1,0,9511
0,0,1,1,0,0,0,1,0,0,9512
1,0,1,0,0,0,0,0,1,0,9513
1,0,0,0,1,0,0,1,1,0,9514
0,0,0,0,1,0,1,1,1,0,9515
1,0,0,0,0,0,0,1,0,0,9516
0,1,0,1,0,1,0,0,0,0,9517
0,1,1,0,0,0,0,0,1,0,9518
1,0,0,0,1,0,0,0,0,1,9519
0,0,0,0,1,1,0,0,1,1,9520
0,0,1,1,0,0,1,0,1,0,9521
0,0,1,0,0,0,1,0,0,1,9522
1,0,1,0,1,0,0,1,0,0,9523
0,0,0,0,1,0,0,0,0,1,9524
1,0,1,1,0,0,0,0,0,0,9525
0,1,0,0,1,0,1,0,1,0,9526
1,1,1,1,0,0,0,0,0,0,9527
0,0,0,1,0,0,0,0,1,1,9528
1,0,1,0,0,0,1,0,0,0,9529
0,0,1,0,0,1,0,1,0,0,9530
0,0,0,0,1,1,0,0,0,1,9531
0,1,0,1,0,0,1,0,1,0,9532
0,0,0,1,0,0,0,0,0,1,9533
0,0,0,0,1,1,0,1,0,1,9534
1,1,0,0,0,1,0,0,0,0,9535
0,0,0,0,1,1,0,0,0,0,9536
0,0,0,0,0,0,1,1,0,1,9537
0,1,0,0,1,0,0,0,1,0,9538
0,0,0,1,1,0,0,0,0,1,9539
0,1,0,0,0,0,0,1,1,1,9540
1,1,0,1,0,0,0,0,1,0,9541
0,0,0,1,1,0,1,0,0,1,9542
1,0,1,0,0,0,0,0,0,1,9543
0,1,1,0,0,0,0,0,0,1,9544
0,0,1,0,1,0,0,1,0,0,9545
1,1,1,0,0,1,0,0,0,0,9546
0,1,1,0,0,0,0,0,0,0,9547
0,0,1,1,0,1,0,0,1,0,9548
0,1,0,0,0,0,0,0,0,1,9549
1,0,0,1,1,0,0,0,0,0,9550
0,0,0,0,1,1,0,0,0,0,9551
0,0,0,0,0,0,1,0,0,1,9552
1,0,0,0,1,0,1,1,0,0,9553
0,0,0,1,1,0,0,0,1,0,9554
0,0,0,1,0,0,0,1,0,0,9555
1,0,0,0,0,0,0,0,0,1,9556
0,0,0,0,1,1,0,0,1,1,9557
0,0,1,0,1,1,0,1,0,0,9558
0,0,1,1,0,0,0,0,1,0,9559
0,0,0,1,1,0,0,1,0,0,9560
0,0,0,1,1,0,0,0,0,0,9561
0,0,1,0,0,1,0,1,0,1,9562
0,1,0,0,0,0,1,0,0,0,9563
0,1,0,0,1,0,0,0,0,0,9564
1,0,0,0,0,0,0,0,0,0,9565
1,0,1,0,0,1,0,0,0,0,9566
0,0,0,0,0,1,1,0,0,1,9567
1,0,0,0,1,1,0,0,0,1,9568
0,0,0,0,1,1,0,0,0,0,9569
1,1,0,0,0,0,1,0,0,0,9570
0,1,0,0,1,0,0,1,0,0,9571
0,1,1,0,0,0,1,0,1,0,9572
0,0,1,0,0,1,1,1,0,0,9573
0,1,1,0,0,0,1,0,0,0,9574
0,1,1,1,0,0,0,0,0,0,9575
1,0,1,0,0,1,1,0,0,0,9576
1,0,1,1,0,0,0,0,1,0,9577
1,0,0,0,0,1,0,0,0,0,9578
1,0,0,0,0,0,0,1,1,0,9579
0,0,0,1,0,0,0,1,0,0,9580
0,0,1,1,0,0,0,0,1,0,9581
1,1,0,0,0,0,0,0,1,0,9582
0,1,0,0,0,0,1,0,1,1,9583
0,0,0,0,1,0,0,1,0,1,9584
0,0,0,1,0,1,0,0,0,1,9585
1,0,1,0,0,1,0,0,0,0,9586
0,1,0,0,1,0,0,0,1,1,9587
0,0,1,0,0,0,1,0,0,0,9588
0,0,1,0,1,1,0,0,0,0,9589
0,0,0,0,0,1,0,0,1,1,9590
1,0,0,1,1,0,0,0,1,0,9591
1,0,0,1,0,0,0,0,0,0,9592
0,1,0,0,0,0,1,0,0,0,9593
0,0,0,0,0,1,0,1,0,0,9594
1,0,1,0,0,0,0,1,0,0,9595
0,0,0,0,1,1,0,1,0,0,9596
1,1,0,0,0,0,1,0,0,0,9597
0,0,1,0,0,0,1,1,0,0,9598
0,0,1,0,0,1,0,0,0,1,9599
0,1,0,1,0,0,0,1,0,0,9600
1,0,0,0,1,1,0,0,0,0,9601
1,0,0,0,1,1,0,0,0,0,9602
0,0,0,1,0,1,1,0,0,0,9603
0,0,0,1,0,0,1,1,1,0,9604
1,1,0,0,0,1,0,0,1,0,9605
1,0,0,0,0,0,0,0,1,1,9606
0,1,0,1,0,0,0,1,0,1,9607
0,0,0,1,0,0,1,1,0,0,9608
0,0,0,0,1,0,1,1,0,0,9609
0,0,1,0,1,1,0,0,0,1,9610
0,1,1,0,0,0,0,0,1,0,9611
0,0,1,0,0,0,0,1,1,0,9612
0,1,0,0,1,1,0,0,0,1,9613
0,1,0,1,0,0,0,1,1,0,9614
0,1,0,1,1,0,0,0,0,1,9615
0,1,0,0,0,0,0,1,0,1,9616
0,1,0,0,1,1,0,0,0,0,9617
1,0,0,1,0,1,0,0,0,1,9618
1,0,0,0,0,0,0,1,0,1,9619
0,0,1,1,1,0,0,0,0,1,9620
0,1,1,0,0,0,1,0,1,0,9621
1,0,1,0,1,0,0,0,0,0,9622
0,1,0,0,1,0,0,0,0,1,9623
1,0,1,0,0,0,0,1,0,0,9624
1,0,1,0,1,0,0,1,0,0,9625
0,0,1,0,1,1,0,0,0,0,9626
0,0,0,1,1,0,0,0,1,1,9627
0,0,1,0,1,0,0,0,1,0,9628
0,1,1,0,0,1,0,0,0,0,9629
0,1,0,0,0,0,1,1,0,0,9630
0,0,0,0,1,0,1,0,0,1,9631
0,0,1,0,1,1,0,0,0,0,9632
1,1,0,0,0,1,0,1,0,0,9633
0,0,0,0,0,0,1,0,0,1,9634
1,0,0,1,0,1,0,0,0,0,9635
0,1,0,0,0,0,0,0,1,1,9636
0,0,1,0,1,0,0,1,0,0,9637
1,0,0,1,0,0,0,0,0,1,9638
1,0,0,0,1,0,1,0,0,0,9639
0,0,0,0,0,0,0,1,1,1,9640
0,1,0,0,1,0,0,0,0,0,9641
1,0,0,1,0,1,0,0,1,0,9642
0,0,0,0,1,0,0,1,1,0,9643
0,0,1,0,0,0,0,0,1,0,9644
0,0,0,1,1,0,0,0,0,0,9645
0,1,0,0,0,0,0,1,0,0,9646
0,0,1,0,0,1,1,0,0,0,9647
0,1,0,0,1,1,0,0,0,0,9648
1,1,0,0,0,0,0,0,1,0,9649
1,0,1,0,0,0,1,1,0,0,9650
0,0,0,1,0,1,1,0,0,0,9651
0,1,0,0,0,0,1,1,0,0,9652
0,1,0,1,1,0,0,0,0,0,9653
0,0,0,1,0,0,0,1,1,0,9654
0,0,0,1,1,0,1,0,0,0,9655
0,1,0,1,0,0,0,0,1,0,9656
0,0,0,0,1,0,0,1,1,0,9657
0,0,1,0,0,0,0,1,1,0,9658
0,0,0,0,1,0,0,0,1,0,9659
0,0,0,0,0,0,0,1,1,1,9660
1,1,0,0,1,0,0,0,0,0,9661
0,0,1,1,0,0,0,1,0,0,9662
0,0,0,1,0,0,1,0,0,1,9663
0,0,0,1,1,0,0,0,0,1,9664
0,0,0,1,1,0,0,0,0,1,9665
0,0,0,1,0,0,1,0,0,0,9666
0,0,0,0,0,1,0,1,1,0,9667
1,0,0,0,0,0,1,0,1,0,9668
1,0,0,0,1,0,0,0,0,1,9669
0,0,0,0,1,0,1,1,0,1,9670
1,0,1,0,0,0,0,0,0,0,9671
1,1,1,0,0,0,0,1,0,0,9672
0,0,0,0,1,0,1,0,1,0,9673
1,1,0,0,1,0,0,1,0,0,9674
0,0,0,0,1,1,0,0,0,0,9675
1,0,0,0,0,0,0,1,0,1,9676
0,0,0,1,1,0,0,0,0,1,9677
1,1,0,0,0,0,0,0,0,0,9678
1,0,1,0,0,0,1,0,1,0,9679
0,0,0,0,1,1,0,0,1,0,9680
0,0,0,1,0,0,0,0,1,1,9681
1,0,0,0,0,0,0,1,0,0,9682
0,0,0,0,0,0,0,1,1,0,9683
1,0,1,0,1,0,0,1,0,0,9684
0,0,1,1,0,0,0,0,0,0,9685
1,0,0,0,0,0,0,0,1,0,9686
1,0,1,0,1,0,0,0,0,0,9687
0,1,0,0,0,1,1,0,0,1,9688
1,1,0,0,0,0,0,0,0,1,9689
0,0,0,0,1,0,0,0,0,1,9690
0,0,1,0,1,0,0,0,1,0,9691
1,0,0,1,1,0,0,0,1,0,9692
0,1,0,0,0,0,1,0,1,0,9693
1,0,0,0,1,0,0,0,0,1,9694
1,1,0,0,0,0,0,0,0,1,9695
0,1,0,0,0,0,1,0,1,0,9696
0,0,1,0,0,1,0,0,1,0,9697
0,0,1,1,0,1,0,0,0,0,9698
0,0,0,1,0,1,1,1,0,0,9699
1,1,0,0,0,0,1,0,0,1,9700
0,0,0,0,1,1,0,1,0,0,9701
0,0,1,0,1,0,0,0,0,1,9702
0,1,0,0,0,0,0,1,1,0,9703
1,0,0,1,0,0,1,0,0,1,9704
1,1,0,0,0,1,0,0,0,0,9705
0,1,0,0,0,0,1,0,1,0,9706
0,0,0,1,0,0,0,1,1,0,9707
0,0,1,1,0,0,0,0,1,0,9708
0,0,1,1,0,0,0,1,1,0,9709
1,0,1,0,0,0,0,0,1,0,9710
0,0,0,1,1,0,1,0,0,0,9711
0,1,1,0,0,0,0,0,1,0,9712
1,0,1,0,0,0,1,0,0,0,9713
0,1,1,1,0,0,0,0,0,0,9714
0,0,0,0,1,0,1,0,0,0,9715
0,0,0,1,0,0,1,1,0,1,9716
1,0,0,0,0,0,0,1,0,1,9717
1,0,1,0,0,1,1,0,0,0,9718
1,1,0,1,0,0,0,1,0,0,9719
0,0,1,1,0,0,0,0,1,0,9720
0,1,0,1,0,0,0,0,1,0,9721
0,0,0,0,0,0,1,1,0,1,9722
0,1,1,0,0,0,0,0,1,0,9723
0,0,0,1,1,0,1,0,0,1,9724
0,0,0,1,0,0,1,1,0,0,9725
0,1,1,0,0,0,0,0,0,1,9726
0,0,0,1,0,0,0,1,0,0,9727
0,1,0,1,0,0,0,0,0,1,9728
1,0,0,1,0,0,0,0,0,0,9729
1,0,1,0,0,0,0,0,0,1,9730
0,1,1,0,0,1,0,0,0,0,9731
0,1,0,0,0,0,1,0,0,0,9732
1,0,1,1,0,0,0,0,0,1,9733
1,0,0,0,0,0,1,0,0,1,9734
0,0,1,1,0,1,0,0,0,0,9735
0,0,1,0,1,1,0,0,0,0,9736
0,0,1,0,1,0,0,0,0,1,9737
0,1,0,1,0,0,1,0,0,1,9738
0,0,1,0,0,1,0,1,0,0,9739
0,0,0,0,0,1,0,1,1,0,9740
0,1,0,0,0,1,0,0,1,1,9741
1,0,1,0,0,0,0,0,1,0,9742
0,0,1,0,0,0,1,1,0,0,9743
0,0,1,0,0,0,0,0,1,1,9744
1,0,1,1,0,0,0,0,0,0,9745
0,0,0,0,0,1,1,0,0,1,9746
0,0,0,0,0,0,0,0,1,1,9747
0,0,0,0,0,0,0,1,0,1,9748
0,0,0,0,0,0,0,1,1,1,9749
0,0,0,0,1,0,0,1,1,1,9750
0,1,0,0,1,0,1,1,0,0,9751
1,0,0,0,0,0,0,0,1,1,9752
1,0,0,1,1,0,0,0,0,0,9753
1,0,1,0,0,1,1,0,0,0,9754
0,1,0,0,1,0,0,1,1,0,9755
0,1,0,0,0,1,1,0,0,0,9756
0,0,1,0,0,0,1,1,0,0,9757
0,0,0,0,0,0,0,1,1,1,9758
1,0,0,0,0,0,1,1,0,0,9759
1,0,0,0,0,0,0,0,1,1,9760
0,0,1,0,0,0,0,1,1,1,9761
0,0,1,0,0,1,0,0,0,0,9762
0,1,0,1,0,0,1,0,0,0,9763
0,1,0,1,1,0,0,0,0,0,9764
0,0,0,0,0,1,0,0,1,0,9765
1,0,0,0,0,0,0,0,1,0,9766
0,0,0,0,0,1,0,1,0,0,9767
0,0,1,0,0,1,0,1,0,1,9768
1,0,0,1,0,0,1,0,0,0,9769
0,0,0,0,0,1,0,0,1,1,9770
1,1,0,0,0,0,0,1,0,0,9771
0,0,1,0,1,0,0,1,0,0,9772
1,0,1,0,1,0,0,0,0,0,9773
0,0,1,0,0,0,0,0,1,1,9774
0,0,1,0,1,0,0,0,1,1,9775
0,1,1,0,0,0,0,0,1,0,9776
1,0,0,1,0,0,0,0,0,0,9777
0,0,0,1,1,1,0,0,0,0,9778
1,0,0,0,1,0,0,1,0,0,9779
0,0,0,1,1,0,0,0,0,1,9780
0,1,0,1,0,1,0,0,1,0,9781
0,1,0,0,0,0,0,1,1,0,9782
0,0,0,0,1,1,1,0,0,1,9783
1,0,1,0,0,0,0,0,0,1,9784
0,1,1,0,0,1,0,0,0,0,9785
1,0,1,0,0,1,1,0,0,0,9786
0,0,0,0,1,0,0,0,1,0,9787
0,1,0,1,0,0,0,1,0,1,9788
1,0,0,0,1,0,1,0,0,0,9789
0,0,0,0,0,1,1,0,0,1,9790
0,1,0,0,0,1,0,1,0,0,9791
1,0,0,0,0,0,0,0,1,0,9792
1,1,1,0,0,0,0,0,0,0,9793
0,0,1,0,1,0,0,0,1,0,9794
1,0,0,0,0,1,0,0,0,1,9795
0,1,0,0,0,1,0,0,1,0,9796
1,1,0,0,0,0,0,0,0,0,9797
0,0,0,1,0,0,0,0,0,1,9798
0,0,0,0,1,1,0,0,0,1,9799
1,0,0,1,0,0,0,1,0,0,9800
0,0,0,1,1,0,0,1,1,0,9801
0,0,1,0,0,0,1,0,0,0,9802
1,0,1,1,0,0,1,0,0,0,9803
0,1,1,0,0,0,0,1,1,0,9804
0,0,1,0,1,0,0,1,0,0,9805
1,0,1,0,0,1,0,1,0,0,9806
1,0,1,0,0,1,0,0,0,0,9807
0,0,1,0,0,1,1,0,1,0,9808
0,0,1,1,0,0,0,0,1,0,9809
1,0,0,0,0,0,1,0,1,1,9810
0,0,0,1,0,0,0,1,0,0,9811
0,1,0,0,0,0,0,0,0,1,9812
0,1,1,0,0,0,0,0,0,0,9813
0,1,1,0,0,1,0,0,0,0,9814
0,1,0,0,0,1,0,0,0,0,9815
0,0,0,0,0,0,0,1,1,1,9816
1,0,1,0,0,0,0,0,1,0,9817
0,1,0,0,1,0,1,0,0,0,9818
0,1,0,0,1,0,0,0,0,1,9819
0,1,1,1,0,1,0,0,0,0,9820
0,0,0,0,0,1,0,1,0,0,9821
1,0,0,0,1,0,0,0,1,0,9822
0,1,1,0,0,0,0,0,0,0,9823
1,0,0,0,1,0,0,1,0,0,9824
0,0,1,0,1,1,0,1,0,0,9825
1,0,1,0,1,0,0,0,0,0,9826
0,0,0,1,0,0,1,0,1,1,9827
1,0,0,1,0,0,1,0,0,0,9828
0,0,0,0,0,0,1,1,1,0,9829
1,0,1,0,0,0,0,0,0,1,9830
0,0,0,0,0,1,0,0,1,0,9831
0,1,1,1,0,1,0,0,0,0,9832
0,0,0,0,1,1,0,0,1,0,9833
1,0,0,0,0,0,1,0,0,1,9834
0,0,1,0,1,0,1,0,0,0,9835
0,0,0,0,0,0,0,0,0,1,9836
1,0,0,1,0,0,0,0,1,1,9837
1,1,1,0,0,0,0,0,0,1,9838
0,1,1,0,0,1,0,0,0,0,9839
1,0,1,0,0,1,0,0,0,0,9840
1,0,0,1,1,1,0,0,0,0,9841
0,1,0,1,0,0,0,0,1,0,9842
0,1,0,1,0,1,0,0,1,0,9843
1,0,0,1,0,0,1,0,0,0,9844
0,1,0,0,1,0,1,0,0,0,9845
0,1,1,0,1,1,0,0,0,0,9846
0,0,1,0,1,0,0,1,0,0,9847
1,0,1,0,0,1,0,0,1,0,9848
0,1,0,0,0,0,1,0,0,0,9849
0,1,0,0,1,0,1,0,0,1,9850
0,1,0,1,0,0,0,0,0,0,9851
1,0,1,0,0,0,0,0,1,0,9852
0,0,0,0,0,0,1,1,0,0,9853
1,0,1,0,0,0,0,0,1,0,9854
0,0,0,0,0,0,1,1,0,1,9855
0,1,0,0,0,1,0,1,0,0,9856
1,0,0,0,0,0,1,0,0,0,9857
1,1,0,0,1,1,0,0,0,0,9858
0,1,0,1,1,0,0,0,1,0,9859
1,0,0,0,0,0,0,1,0,1,9860
0,1,1,0,1,0,1,0,0,0,9861
0,0,1,1,0,1,0,0,1,0,9862
0,0,0,1,1,0,1,0,0,1,9863
0,0,1,0,1,0,1,0,0,0,9864
0,0,0,1,0,1,0,0,1,0,9865
0,0,1,0,0,0,0,1,0,0,9866
0,0,1,1,1,0,0,0,0,1,9867
0,0,0,0,0,1,1,0,1,1,9868
0,1,0,1,0,1,0,0,0,0,9869
1,0,1,1,0,0,0,0,0,0,9870
0,1,0,0,1,0,0,0,1,0,9871
0,0,1,0,0,0,0,0,0,1,9872
0,0,0,1,0,0,0,0,0,1,9873
0,0,0,1,0,0,0,0,1,1,9874
1,0,1,0,1,1,0,0,0,0,9875
1,0,0,0,0,0,1,1,0,0,9876
1,1,0,0,0,0,0,0,1,0,9877
0,0,0,0,1,0,0,1,0,0,9878
1,0,0,0,0,1,0,1,0,0,9879
0,1,0,1,1,0,0,0,0,0,9880
0,1,0,0,0,0,1,1,1,0,9881
0,0,0,1,1,0,1,0,0,0,9882
0,0,1,1,0,0,0,1,0,0,9883
0,0,1,0,0,1,1,0,0,0,9884
0,0,1,1,1,0,0,0,0,0,9885
0,0,0,0,0,0,1,0,0,1,9886
0,0,0,0,1,0,0,1,1,0,9887
1,0,1,0,0,0,0,1,0,0,9888
0,1,0,1,0,0,0,0,1,0,9889
0,0,0,0,1,0,0,1,0,1,9890
0,0,0,0,0,0,0,1,1,1,9891
1,0,0,1,0,0,0,0,1,0,9892
0,0,0,1,0,0,0,1,0,1,9893
1,0,0,1,0,0,0,0,1,1,9894
0,1,0,0,0,1,1,0,0,0,9895
1,0,0,0,1,0,1,0,1,0,9896
1,0,1,0,0,0,1,0,0,0,9897
1,1,0,1,0,0,0,0,0,0,9898
0,0,0,1,1,0,0,1,0,0,9899
1,1,0,0,0,0,0,1,0,0,9900
0,0,1,1,1,0,0,0,0,0,9901
0,0,0,0,0,0,1,1,1,0,9902
0,1,0,0,1,0,0,0,0,1,9903
0,0,1,0,0,1,0,1,0,0,9904
0,1,0,1,0,0,0,0,0,0,9905
1,1,0,0,0,1,0,0,1,0,9906
0,1,0,1,0,0,1,0,0,0,9907
1,0,1,0,0,0,1,0,0,1,9908
0,0,1,0,0,1,1,0,0,0,9909
1,0,1,0,0,0,0,1,1,0,9910
0,1,0,0,0,0,1,0,0,1,9911
0,1,1,0,0,1,0,1,0,0,9912
0,0,1,1,0,0,0,0,0,0,9913
0,0,0,0,1,1,0,0,0,0,9914
0,0,1,0,0,0,0,0,1,1,9915
0,0,1,0,0,1,0,0,0,1,9916
0,0,0,0,0,1,1,0,0,1,9917
1,0,0,0,0,0,0,0,1,0,9918
0,0,1,1,0,1,0,0,0,0,9919
0,1,1,0,0,0,0,0,1,0,9920
1,0,0,0,0,1,0,1,0,0,9921
0,0,0,1,0,0,1,1,1,0,9922
0,1,1,0,0,0,0,1,1,0,9923
0,0,1,1,0,0,0,0,0,0,9924
0,0,0,1,1,0,1,0,0,1,9925
0,1,1,0,0,0,0,0,0,1,9926
1,0,1,0,0,0,1,0,0,0,9927
0,1,0,0,0,0,0,1,0,0,9928
0,0,0,1,0,0,0,1,0,1,9929
1,0,1,1,0,0,0,0,0,0,9930
0,1,0,0,0,1,1,0,0,1,9931
1,1,0,1,0,0,0,1,0,0,9932
1,0,0,0,1,0,0,1,0,0,9933
1,0,0,0,0,0,1,1,0,1,9934
1,0,1,0,0,0,1,0,0,1,9935
0,0,0,0,0,0,0,1,1,0,9936
0,0,1,0,1,1,0,0,0,0,9937
1,0,0,0,0,0,1,1,0,0,9938
0,0,0,1,0,1,0,1,0,0,9939
1,1,0,0,1,1,0,0,0,0,9940
0,1,1,0,1,0,0,0,1,0,9941
0,0,0,0,0,1,0,0,1,0,9942
1,0,0,0,1,1,0,0,0,0,9943
0,0,1,0,1,1,0,0,0,0,9944
0,0,1,0,0,0,0,0,0,1,9945
0,1,0,1,0,0,1,0,1,0,9946
0,1,0,0,1,1,1,0,0,0,9947
1,0,0,0,0,0,1,1,0,0,9948
0,0,1,0,1,0,0,0,0,1,9949
0,0,1,0,0,0,0,0,0,1,9950
1,1,0,0,0,0,1,0,1,0,9951
1,0,0,1,0,0,0,0,0,1,9952
1,0,0,0,1,1,1,0,0,0,9953
0,0,0,1,1,0,0,1,0,1,9954
0,0,1,1,0,1,0,0,0,0,9955
1,0,0,0,0,1,0,1,0,1,9956
0,0,1,0,0,0,0,1,0,0,9957
0,0,0,1,0,0,1,1,0,0,9958
1,0,0,0,0,0,0,1,1,0,9959
0,1,0,0,1,0,0,1,1,0,9960
1,0,0,0,0,0,1,0,0,0,9961
0,0,0,0,0,1,0,0,1,0,9962
1,0,0,0,1,0,0,0,1,0,9963
1,1,0,1,0,0,0,0,0,1,9964
1,1,0,0,0,0,0,1,0,1,9965
0,0,0,1,1,1,0,0,0,0,9966
0,0,1,1,0,1,0,0,0,0,9967
0,0,1,0,0,1,0,0,1,1,9968
0,0,0,0,0,1,1,0,1,0,9969
1,1,0,1,0,0,0,0,0,0,9970
0,0,0,1,0,0,0,1,0,1,9971
0,0,0,0,1,0,0,1,1,0,9972
1,0,0,0,0,0,0,1,0,0,9973
0,1,1,0,0,0,0,0,0,0,9974
1,0,0,1,1,0,0,0,0,0,9975
1,0,1,1,0,0,1,0,0,0,9976
0,0,0,0,1,1,0,0,0,0,9977
0,1,1,0,0,1,0,0,0,0,9978
1,0,0,1,1,0,0,0,0,0,9979
0,1,1,0,0,0,0,0,0,1,9980
0,0,0,1,0,0,0,1,1,0,9981
1,0,0,1,1,0,0,0,0,1,9982
0,1,0,0,1,0,1,0,0,0,9983
0,1,0,1,0,0,0,0,1,0,9984
1,0,0,0,0,0,0,1,1,0,9985
0,1,0,0,0,0,0,1,0,0,9986
0,0,1,0,0,1,0,0,1,0,9987
1,0,0,1,1,0,0,0,0,0,9988
1,1,0,0,1,1,0,0,0,0,9989
0,1,0,1,1,0,0,0,0,0,9990
0,0,1,1,0,0,0,0,0,0,9991
0,0,0,0,1,0,0,1,1,0,9992
0,1,0,0,0,0,0,1,0,1,9993
0,0,1,0,0,1,0,1,1,0,9994
0,1,1,0,0,0,0,1,0,0,9995
0,1,1,0,1,0,0,0,0,0,9996
1,0,0,1,0,0,0,0,0,1,9997
1,0,1,0,0,0,1,0,0,1,9998
0,0,0,0,1,0,0,0,1,1,9999
0,0,0,0,1,0,0,1,0,0,10000
0,1,0,0,0,0,1,0,0,1,10001
1,0,0,0,1,0,1,0,1,0,10002
0,1,0,0,1,0,1,0,0,0,10003
0,1,0,1,1,0,0,0,0,1,10004
1,0,0,1,0,0,0,0,0,0,10005
0,0,1,0,1,0,0,1,0,0,10006
0,0,0,0,1,1,0,0,1,0,10007
1,0,0,0,1,0,0,0,0,0,10008
0,0,0,1,1,0,0,0,0,0,10009
0,1,1,0,0,1,0,0,0,0,10010
1,0,0,1,0,0,1,0,0,0,10011
0,0,1,0,0,0,0,1,0,0,10012
0,0,0,1,1,0,0,1,0,1,10013
0,0,0,1,1,0,1,0,0,0,10014
0,1,0,1,0,0,0,0,0,1,10015
0,0,0,0,1,0,1,0,0,0,10016
0,0,0,0,0,1,0,0,0,1,10017
0,0,1,0,0,0,0,1,0,1,10018
0,1,0,0,0,0,1,0,1,0,10019
0,0,0,0,1,0,0,0,0,1,10020
0,0,0,0,0,0,0,0,1,0,10021
1,1,0,0,0,0,1,0,0,0,10022
1,0,0,0,0,1,0,1,0,1,10023
0,0,0,0,0,1,0,1,0,1,10024
1,0,0,0,1,0,0,0,0,0,10025
0,0,0,0,1,0,1,0,0,0,10026
0,0,1,1,0,0,0,0,0,0,10027
0,0,1,0,1,1,1,0,0,0,10028
0,0,0,1,0,1,0,0,0,1,10029
1,0,0,0,0,1,0,1,0,0,10030
1,1,1,0,0,0,0,1,0,0,10031
0,0,1,0,1,0,0,0,1,0,10032
0,1,0,0,0,0,0,0,1,0,10033
0,1,0,0,1,0,0,0,0,0,10034
1,0,0,0,0,1,1,0,1,0,10035
1,0,1,0,0,1,0,0,0,1,10036
0,0,0,0,0,0,1,0,0,1,10037
1,0,0,1,0,0,0,0,1,0,10038
1,1,0,1,1,0,0,0,0,0,10039
0,0,0,1,1,0,1,0,0,0,10040
0,1,0,0,1,0,0,1,0,0,10041
1,0,0,0,0,1,1,0,0,0,10042
1,0,0,1,0,0,0,0,0,0,10043
0,1,0,1,1,0,0,0,0,0,10044
1,0,0,0,1,0,1,0,0,0,10045
1,0,0,0,0,1,0,0,0,0,10046
1,0,1,1,0,0,0,0,0,0,10047
1,0,0,0,1,0,0,1,1,0,10048
1,0,1,1,1,0,0,0,0,0,10049
0,0,0,1,1,0,0,0,0,0,10050
1,0,1,0,0,0,0,1,0,0,10051
1,1,0,1,0,0,0,0,0,0,10052
1,1,0,1,0,1,0,0,0,0,10053
1,0,0,0,1,1,0,0,0,0,10054
0,0,1,0,1,0,0,1,0,0,10055
1,1,0,0,1,0,0,0,0,0,10056
1,0,1,0,0,0,0,1,0,1,10057
1,0,0,0,0,1,1,0,0,0,10058
0,0,0,1,1,0,0,0,0,0,10059
1,1,0,0,0,0,1,0,0,0,10060
1,0,1,1,0,0,0,0,1,0,10061
0,1,0,0,0,1,1,1,0,0,10062
0,0,0,1,1,0,0,1,0,1,10063
0,1,1,0,0,1,0,0,0,0,10064
1,0,0,0,0,0,1,1,0,1,10065
0,0,1,0,0,1,1,0,0,0,10066
1,0,0,0,0,1,0,1,0,0,10067
1,0,0,0,0,1,0,1,0,1,10068
0,0,0,1,0,1,0,0,0,0,10069
1,0,0,0,0,0,1,0,1,0,10070
1,0,1,0,0,0,1,1,0,0,10071
0,0,1,0,0,1,1,0,0,0,10072
1,1,0,1,0,1,0,0,0,0,10073
